MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.465	-0.06	-0.06	4.65	NAN	
0.1	0.015	0.17	0.17	0.15	NAN	
0.2	0.045	-0.05	-0.05	0.45	NAN	
0.3	0.06	-0.05	-0.05	0.6	NAN	
0.4	0.09	-0.05	-0.05	0.9	NAN	
0.5	0.12	-0.05	-0.05	1.2	NAN	
0.6	0.135	-0.05	-0.05	1.35	NAN	
0.7	0.165	-0.04	-0.04	1.65	NAN	
0.8	0.195	-0.04	-0.04	1.95	NAN	
0.9	0.225	-0.035	-0.035	2.25	NAN	
1	0.255	-0.015	-0.015	2.55	NAN	
1.1	0.285	-0.03	-0.03	2.85	NAN	
1.2	0.3	0.02	0.02	3	NAN	
1.3	0.33	0.01	0.01	3.3	NAN	
1.4	0.36	0.03	0.03	3.6	NAN	
1.5	0.39	0.07	0.07	3.9	NAN	
1.6	0.405	0.17	0.17	4.05	NAN	
1.7	0.42	0.385	0.385	4.2	NAN	
1.8	0.45	0.48	0.48	4.5	NAN	
1.9	0.48	0.82	0.82	4.8	NAN	
2	0.51	0.985	0.985	5.1	NAN	
2.1	0.54	1.285	1.285	5.4	NAN	
2.2	0.555	1.3	1.3	5.55	NAN	
2.3	0.585	1.205	1.205	5.85	NAN	
2.4	0.615	0.9	0.9	6.15	NAN	
2.5	0.645	0.565	0.565	6.45	NAN	
2.6	0.675	0.3	0.3	6.75	NAN	
2.7	0.69	0.26	0.26	6.9	NAN	
2.8	0.72	0.145	0.145	7.2	NAN	
2.9	0.75	0.205	0.205	7.5	NAN	
3	0.765	0.35	0.35	7.65	NAN	
3.1	0.795	0.415	0.415	7.95	NAN	
3.2	0.81	0.625	0.625	8.1	NAN	
3.3	0.84	0.79	0.79	8.4	NAN	
3.4	0.87	1.095	1.095	8.7	NAN	
3.5	0.9	1.325	1.325	9	NAN	
3.6	0.93	1.67	1.67	9.3	NAN	
3.7	0.96	2.125	2.125	9.6	NAN	
3.8	0.975	2.455	2.455	9.75	NAN	
3.9	1.005	3.01	3.01	10.05	NAN	
4	1.035	3.23	3.23	10.35	NAN	
4.1	1.065	3.115	3.115	10.65	NAN	
4.2	1.08	2.58	2.58	10.8	NAN	
4.3	1.095	1.72	1.72	10.95	NAN	
4.4	1.125	1.115	1.115	11.25	NAN	
4.5	1.155	0.725	0.725	11.55	NAN	
4.6	1.185	0.605	0.605	11.85	NAN	
4.7	1.215	0.53	0.53	12.15	NAN	
4.8	1.23	0.585	0.585	12.3	NAN	
4.9	1.26	0.82	0.82	12.6	NAN	
5	1.29	1.07	1.07	12.9	NAN	
5.1	1.32	1.34	1.34	13.2	NAN	
5.2	1.35	1.62	1.62	13.5	NAN	
5.3	1.365	2.075	2.075	13.65	NAN	
5.4	1.395	2.49	2.49	13.95	NAN	
5.5	1.425	3.09	3.09	14.25	NAN	
5.6	1.44	3.71	3.71	14.4	NAN	
5.7	1.47	4.35	4.35	14.7	NAN	
5.8	1.485	4.935	4.935	14.85	NAN	
5.9	1.515	5.265	5.265	15.15	NAN	
6	1.545	4.935	4.935	15.45	NAN	
6.1	1.575	4.175	4.175	15.75	NAN	
6.2	1.605	3.065	3.065	16.05	NAN	
6.3	1.62	2.24	2.24	16.2	NAN	
6.4	1.65	1.45	1.45	16.5	NAN	
6.5	1.68	1.095	1.095	16.8	NAN	
6.6	1.71	1.005	1.005	17.1	NAN	
6.7	1.74	1.015	1.015	17.4	NAN	
6.8	1.755	1.22	1.22	17.55	NAN	
6.9	1.77	1.53	1.53	17.7	NAN	
7	1.8	1.89	1.89	18	NAN	
7.1	1.83	2.35	2.35	18.3	NAN	
7.2	1.86	3.01	3.01	18.6	NAN	
7.3	1.875	3.63	3.63	18.75	NAN	
7.4	1.905	4.365	4.365	19.05	NAN	
7.5	1.935	5.185	5.185	19.35	NAN	
7.6	1.965	5.985	5.985	19.65	NAN	
7.7	1.98	6.755	6.755	19.8	NAN	
7.8	2.01	7.225	7.225	20.1	NAN	
7.9	2.04	7.055	7.055	20.4	NAN	
8	2.07	6.24	6.24	20.7	NAN	
8.1	2.1	5.12	5.12	21	NAN	
8.2	2.1	3.95	3.95	21	NAN	
8.3	2.13	2.845	2.845	21.3	NAN	
8.4	2.16	2.27	2.27	21.6	NAN	
8.5	2.19	1.89	1.89	21.9	NAN	
8.6	2.22	1.765	1.765	22.2	NAN	
8.7	2.235	1.76	1.76	22.35	NAN	
8.8	2.265	2.04	2.04	22.65	NAN	
8.9	2.295	2.45	2.45	22.95	NAN	
9	2.325	2.96	2.96	23.25	NAN	
9.1	2.34	3.615	3.615	23.4	NAN	
9.2	2.37	4.38	4.38	23.7	NAN	
9.3	2.4	5.255	5.255	24	NAN	
9.4	2.43	6.235	6.235	24.3	NAN	
9.5	2.445	7.39	7.39	24.45	NAN	
9.6	2.475	8.33	8.33	24.75	NAN	
9.7	2.49	9.075	9.075	24.9	NAN	
9.8	2.52	9.25	9.25	25.2	NAN	
9.9	2.55	8.69	8.69	25.5	NAN	
10	2.58	7.76	7.76	25.8	NAN	
10.1	2.595	6.535	6.535	25.95	NAN	
10.2	2.625	5.23	5.23	26.25	NAN	
10.3	2.655	4.175	4.175	26.55	NAN	
10.4	2.685	3.425	3.425	26.85	NAN	
10.5	2.715	2.965	2.965	27.15	NAN	
10.6	2.73	2.825	2.825	27.3	NAN	
10.7	2.76	2.97	2.97	27.6	NAN	
10.8	2.775	3.285	3.285	27.75	NAN	
10.9	2.805	3.705	3.705	28.05	NAN	
11	2.835	4.33	4.33	28.35	NAN	
11.1	2.85	5.05	5.05	28.5	NAN	
11.2	2.88	6.02	6.02	28.8	NAN	
11.3	2.91	7.11	7.11	29.1	NAN	
11.4	2.94	8.29	8.29	29.4	NAN	
11.5	2.955	9.48	9.48	29.55	NAN	
11.6	2.985	10.245	10.245	29.85	NAN	
11.7	3.015	10.245	10.245	30.15	NAN	
11.8	3.045	10.245	10.245	30.45	NAN	
11.9	3.075	10.245	10.245	30.75	NAN	
12	3.09	9.855	9.855	30.9	NAN	
12.1	3.105	8.645	8.645	31.05	NAN	
12.2	3.135	7.355	7.355	31.35	NAN	
12.3	3.165	6.305	6.305	31.65	NAN	
12.4	3.195	5.765	5.765	31.95	NAN	
12.5	3.195	5.77	5.77	31.95	NAN	
12.6	3.195	5.775	5.775	31.95	NAN	
12.7	3.195	5.785	5.785	31.95	NAN	
12.8	3.195	5.79	5.79	31.95	NAN	
12.9	3.195	5.79	5.79	31.95	NAN	
