139.0	-0.34372
139.5	-0.34564
140.0	-0.34752
140.5	-0.34906
141.0	-0.35134
141.5	-0.35308
142.0	-0.35496
142.5	-0.35642
143.0	-0.35802
143.5	-0.36014
144.0	-0.36160
144.5	-0.36258
145.0	-0.36390
145.5	-0.36492
146.0	-0.36582
146.5	-0.36658
147.0	-0.36756
147.5	-0.36880
148.0	-0.36970
148.5	-0.37072
149.0	-0.37178
149.5	-0.37336
150.0	-0.37484
150.5	-0.37620
151.0	-0.37748
151.5	-0.37812
152.0	-0.37860
152.5	-0.37902
153.0	-0.37898
153.5	-0.37988
154.0	-0.38048
154.5	-0.38140
155.0	-0.38270
155.5	-0.38308
156.0	-0.38372
156.5	-0.38422
157.0	-0.38504
157.5	-0.38632
158.0	-0.38802
158.5	-0.38894
159.0	-0.38964
159.5	-0.39078
160.0	-0.39270
160.5	-0.39416
161.0	-0.39488
161.5	-0.39572
162.0	-0.39652
162.5	-0.39806
163.0	-0.39932
163.5	-0.40044
164.0	-0.40126
164.5	-0.40160
165.0	-0.40314
165.5	-0.40386
166.0	-0.40458
166.5	-0.40460
167.0	-0.40480
167.5	-0.40562
168.0	-0.40590
168.5	-0.40550
169.0	-0.40502
169.5	-0.40432
170.0	-0.40454
170.5	-0.40540
171.0	-0.40556
171.5	-0.40604
172.0	-0.40586
172.5	-0.40594
173.0	-0.40588
173.5	-0.40626
174.0	-0.40668
174.5	-0.40620
175.0	-0.40764
175.5	-0.40940
176.0	-0.41020
176.5	-0.41092
177.0	-0.41038
177.5	-0.40922
178.0	-0.40832
178.5	-0.40740
179.0	-0.40690
179.5	-0.40642
180.0	-0.40534
180.5	-0.40446
181.0	-0.40400
181.5	-0.40418
182.0	-0.40418
182.5	-0.40320
183.0	-0.40244
183.5	-0.40112
184.0	-0.39928
184.5	-0.39810
185.0	-0.39604
185.5	-0.39384
186.0	-0.39236
186.5	-0.39142
187.0	-0.39042
187.5	-0.38882
188.0	-0.38762
188.5	-0.38660
189.0	-0.38530
189.5	-0.38464
190.0	-0.38354
190.5	-0.38284
191.0	-0.38210
191.5	-0.38084
192.0	-0.37978
192.5	-0.37888
193.0	-0.37838
193.5	-0.37710
194.0	-0.37484
194.5	-0.37332
195.0	-0.37210
195.5	-0.37128
196.0	-0.37046
196.5	-0.36928
197.0	-0.36876
197.5	-0.36806
198.0	-0.36710
198.5	-0.36640
199.0	-0.36464
199.5	-0.36258
200.0	-0.36078
200.5	-0.35898
201.0	-0.35748
201.5	-0.35548
202.0	-0.35396
202.5	-0.35260
203.0	-0.35096
203.5	-0.34978
204.0	-0.34804
204.5	-0.34612
205.0	-0.34406
205.5	-0.34210
206.0	-0.34108
206.5	-0.33982
207.0	-0.33878
207.5	-0.33802
208.0	-0.33640
208.5	-0.33488
209.0	-0.33278
209.5	-0.33032
210.0	-0.32820
210.5	-0.32574
211.0	-0.32316
211.5	-0.32054
212.0	-0.31840
212.5	-0.31620
213.0	-0.31424
213.5	-0.31284
214.0	-0.31102
214.5	-0.30946
215.0	-0.30824
215.5	-0.30600
216.0	-0.30416
216.5	-0.30264
217.0	-0.30072
217.5	-0.29926
218.0	-0.29772
218.5	-0.29598
219.0	-0.29400
219.5	-0.29266
220.0	-0.29124
220.5	-0.28924
221.0	-0.28776
221.5	-0.28600
222.0	-0.28382
222.5	-0.28240
223.0	-0.28146
223.5	-0.28052
224.0	-0.27932
224.5	-0.27788
225.0	-0.27684
225.5	-0.27506
226.0	-0.27332
226.5	-0.27184
227.0	-0.27002
227.5	-0.26888
228.0	-0.26798
228.5	-0.26762
229.0	-0.26656
229.5	-0.26474
230.0	-0.26368
230.5	-0.26364
231.0	-0.26328
231.5	-0.26236
232.0	-0.26118
232.5	-0.26008
233.0	-0.25896
233.5	-0.25804
234.0	-0.25756
234.5	-0.25664
235.0	-0.25566
235.5	-0.25440
236.0	-0.25344
236.5	-0.25314
237.0	-0.25226
237.5	-0.25154
238.0	-0.25050
238.5	-0.24926
239.0	-0.24818
239.5	-0.24664
240.0	-0.24522
240.5	-0.24406
241.0	-0.24286
241.5	-0.24252
242.0	-0.24252
242.5	-0.24178
243.0	-0.24142
243.5	-0.24122
244.0	-0.24102
244.5	-0.24066
245.0	-0.24046
245.5	-0.24018
246.0	-0.24010
246.5	-0.24048
247.0	-0.24084
247.5	-0.24320
248.0	-0.24432
248.5	-0.24406
249.0	-0.24406
249.5	-0.24434
250.0	-0.24494
250.5	-0.24506
251.0	-0.24502
251.5	-0.24470
252.0	-0.24458
252.5	-0.24484
253.0	-0.24566
253.5	-0.24620
254.0	-0.24616
254.5	-0.24618
255.0	-0.24608
255.5	-0.24638
256.0	-0.24684
256.5	-0.24756
257.0	-0.24780
257.5	-0.24766
258.0	-0.24820
258.5	-0.24894
259.0	-0.24964
259.5	-0.25016
260.0	-0.25070
260.5	-0.25182
261.0	-0.25280
261.5	-0.25420
262.0	-0.25518
262.5	-0.25574
263.0	-0.25686
263.5	-0.25784
264.0	-0.25884
264.5	-0.25980
265.0	-0.26016
265.5	-0.26078
266.0	-0.26260
266.5	-0.26490
267.0	-0.26648
267.5	-0.26746
268.0	-0.26908
268.5	-0.27078
269.0	-0.27214
269.5	-0.27390
270.0	-0.27572
270.5	-0.27820
271.0	-0.28018
271.5	-0.28172
272.0	-0.28294
272.5	-0.28378
273.0	-0.28472
273.5	-0.28606
274.0	-0.28746
274.5	-0.28922
275.0	-0.29090
275.5	-0.29244
276.0	-0.29382
276.5	-0.29508
277.0	-0.29676
277.5	-0.29840
278.0	-0.30026
278.5	-0.30184
279.0	-0.30330
279.5	-0.30608
280.0	-0.30932
280.5	-0.31254
281.0	-0.31502
281.5	-0.31676
282.0	-0.31848
282.5	-0.32008
283.0	-0.32134
283.5	-0.32316
284.0	-0.32508
284.5	-0.32624
285.0	-0.32740
285.5	-0.32938
286.0	-0.33172
286.5	-0.33390
287.0	-0.33624
287.5	-0.33808
288.0	-0.33982
288.5	-0.34200
289.0	-0.34310
289.5	-0.34352
290.0	-0.34408
290.5	-0.34546
291.0	-0.34770
291.5	-0.34972
292.0	-0.35184
292.5	-0.35374
293.0	-0.35572
293.5	-0.35778
294.0	-0.35964
294.5	-0.36174
295.0	-0.36372
295.5	-0.36472
296.0	-0.36592
296.5	-0.36758
297.0	-0.36962
297.5	-0.37126
298.0	-0.37260
298.5	-0.37424
299.0	-0.37602
299.5	-0.37786
300.0	-0.37974
300.5	-0.38154
301.0	-0.38368
301.5	-0.38518
302.0	-0.38644
302.5	-0.38832
303.0	-0.38994
303.5	-0.39118
304.0	-0.39258
304.5	-0.39394
305.0	-0.39588
305.5	-0.39730
306.0	-0.39842
306.5	-0.39914
307.0	-0.40028
307.5	-0.40168
308.0	-0.40304
308.5	-0.40424
309.0	-0.40532
309.5	-0.40586
310.0	-0.40720
310.5	-0.40844
311.0	-0.40956
311.5	-0.41086
312.0	-0.41128
312.5	-0.41168
313.0	-0.41236
313.5	-0.41346
314.0	-0.41448
314.5	-0.41534
315.0	-0.41578
315.5	-0.41636
316.0	-0.41726
316.5	-0.41770
317.0	-0.41672
317.5	-0.41596
318.0	-0.41584
318.5	-0.41598
319.0	-0.41684
319.5	-0.41738
320.0	-0.41768
320.5	-0.41780
321.0	-0.41782
321.5	-0.41850
322.0	-0.41868
322.5	-0.42012
323.0	-0.42326
323.5	-0.42470
324.0	-0.42624
324.5	-0.42804
325.0	-0.42812
325.5	-0.42680
326.0	-0.42464
326.5	-0.42344
327.0	-0.42216
327.5	-0.42108
328.0	-0.42064
328.5	-0.41968
329.0	-0.41936
329.5	-0.41928
330.0	-0.41880
330.5	-0.41888
331.0	-0.41818
331.5	-0.41802
332.0	-0.41740
332.5	-0.41684
333.0	-0.41680
333.5	-0.41570
334.0	-0.41472
334.5	-0.41410
335.0	-0.41370
335.5	-0.41372
336.0	-0.41288
336.5	-0.41210
337.0	-0.41092
337.5	-0.40982
338.0	-0.40966
338.5	-0.40906
339.0	-0.40854
339.5	-0.40746
340.0	-0.40624
340.5	-0.40554
341.0	-0.40434
341.5	-0.40282
342.0	-0.40112
342.5	-0.39890
343.0	-0.39716
343.5	-0.39586
344.0	-0.39526
344.5	-0.39448
345.0	-0.39312
345.5	-0.39208
346.0	-0.39036
346.5	-0.38856
347.0	-0.38754
347.5	-0.38628
348.0	-0.38450
348.5	-0.38222
349.0	-0.38028
349.5	-0.37908
350.0	-0.37692
350.5	-0.37534
351.0	-0.37386
351.5	-0.37236
352.0	-0.37066
352.5	-0.36842
353.0	-0.36630
353.5	-0.36398
354.0	-0.36154
354.5	-0.35960
355.0	-0.35728
355.5	-0.35438
356.0	-0.35196
356.5	-0.34950
357.0	-0.34788
357.5	-0.34610
358.0	-0.34454
358.5	-0.34322
359.0	-0.34096
359.5	-0.33842
360.0	-0.33616
360.5	-0.33380
361.0	-0.33152
361.5	-0.32906
362.0	-0.32666
362.5	-0.32450
363.0	-0.32230
363.5	-0.32070
364.0	-0.31816
364.5	-0.31548
365.0	-0.31296
365.5	-0.31068
366.0	-0.30938
366.5	-0.30780
367.0	-0.30630
367.5	-0.30506
368.0	-0.30392
368.5	-0.30316
369.0	-0.30192
369.5	-0.30112
370.0	-0.29970
370.5	-0.29720
371.0	-0.29504
371.5	-0.29320
372.0	-0.29102
372.5	-0.28860
373.0	-0.28592
373.5	-0.28396
374.0	-0.28236
374.5	-0.27990
375.0	-0.27724
375.5	-0.27518
376.0	-0.27370
376.5	-0.27238
377.0	-0.27116
377.5	-0.26960
378.0	-0.26768
378.5	-0.26614
379.0	-0.26446
379.5	-0.26288
380.0	-0.26168
380.5	-0.25958
381.0	-0.25770
381.5	-0.25642
382.0	-0.25546
382.5	-0.25464
383.0	-0.25340
383.5	-0.25250
384.0	-0.25160
384.5	-0.25058
385.0	-0.24996
385.5	-0.24866
386.0	-0.24736
386.5	-0.24606
387.0	-0.24482
387.5	-0.24406
388.0	-0.24286
388.5	-0.24210
389.0	-0.24144
389.5	-0.24000
390.0	-0.23864
390.5	-0.23816
391.0	-0.23782
391.5	-0.23714
392.0	-0.23588
392.5	-0.23464
393.0	-0.23342
393.5	-0.23216
394.0	-0.23156
394.5	-0.23056
395.0	-0.23044
395.5	-0.23034
396.0	-0.23008
396.5	-0.23030
397.0	-0.23024
397.5	-0.22960
398.0	-0.22920
398.5	-0.22994
399.0	-0.23114
399.5	-0.23222
400.0	-0.23274
400.5	-0.23310
401.0	-0.23340
401.5	-0.23434
402.0	-0.23472
402.5	-0.23430
403.0	-0.23384
403.5	-0.23394
404.0	-0.23488
404.5	-0.23524
405.0	-0.23504
405.5	-0.23532
406.0	-0.23698
406.5	-0.23852
407.0	-0.23916
407.5	-0.23978
408.0	-0.24036
408.5	-0.24062
409.0	-0.24100
409.5	-0.24130
410.0	-0.24130
410.5	-0.24176
411.0	-0.24222
411.5	-0.24310
412.0	-0.24414
412.5	-0.24600
413.0	-0.24730
413.5	-0.24730
414.0	-0.24786
414.5	-0.24918
415.0	-0.25086
415.5	-0.25272
416.0	-0.25356
416.5	-0.25432
417.0	-0.25558
417.5	-0.25734
418.0	-0.25980
418.5	-0.26136
419.0	-0.26306
419.5	-0.26472
420.0	-0.26640
420.5	-0.26864
421.0	-0.27044
421.5	-0.27218
422.0	-0.27398
422.5	-0.27518
423.0	-0.27728
423.5	-0.27976
424.0	-0.28206
424.5	-0.28386
425.0	-0.28542
425.5	-0.28746
426.0	-0.28966
426.5	-0.29178
427.0	-0.29428
427.5	-0.29638
428.0	-0.29864
428.5	-0.30072
429.0	-0.30244
429.5	-0.30476
430.0	-0.30654
430.5	-0.30838
431.0	-0.31030
431.5	-0.31262
432.0	-0.31528
432.5	-0.31796
433.0	-0.32012
433.5	-0.32246
434.0	-0.32410
434.5	-0.32622
435.0	-0.32872
435.5	-0.33100
436.0	-0.33262
436.5	-0.33380
437.0	-0.33552
437.5	-0.33718
438.0	-0.33892
438.5	-0.34030
439.0	-0.34082
439.5	-0.34220
440.0	-0.34418
440.5	-0.34640
441.0	-0.34868
441.5	-0.34986
442.0	-0.35194
442.5	-0.35466
443.0	-0.35722
443.5	-0.35986
444.0	-0.36176
444.5	-0.36324
445.0	-0.36470
445.5	-0.36628
446.0	-0.36808
446.5	-0.36924
447.0	-0.37096
447.5	-0.37288
448.0	-0.37460
448.5	-0.37642
449.0	-0.37834
449.5	-0.38020
450.0	-0.38214
450.5	-0.38368
451.0	-0.38534
451.5	-0.38736
452.0	-0.38986
452.5	-0.39226
453.0	-0.39428
453.5	-0.39614
454.0	-0.39830
454.5	-0.40038
455.0	-0.40184
455.5	-0.40276
456.0	-0.40468
456.5	-0.40680
457.0	-0.40902
457.5	-0.41104
458.0	-0.41256
458.5	-0.41486
459.0	-0.41704
459.5	-0.41870
460.0	-0.42000
460.5	-0.42076
461.0	-0.42202
461.5	-0.42334
462.0	-0.42494
462.5	-0.42728
463.0	-0.42882
463.5	-0.42980
464.0	-0.43044
464.5	-0.43066
465.0	-0.43134
465.5	-0.43182
466.0	-0.43194
466.5	-0.43176
467.0	-0.43244
467.5	-0.43400
468.0	-0.43532
468.5	-0.43620
469.0	-0.43664
469.5	-0.43704
470.0	-0.43804
470.5	-0.43886
471.0	-0.43952
471.5	-0.44022
472.0	-0.44030
472.5	-0.44078
473.0	-0.44150
473.5	-0.44152
474.0	-0.44214
474.5	-0.44280
475.0	-0.44348
475.5	-0.44400
476.0	-0.44444
476.5	-0.44480
477.0	-0.44410
477.5	-0.44304
478.0	-0.44222
478.5	-0.44196
479.0	-0.44208
479.5	-0.44228
480.0	-0.44234
480.5	-0.44170
481.0	-0.44072
481.5	-0.43976
482.0	-0.43858
482.5	-0.43838
483.0	-0.43798
483.5	-0.43724
484.0	-0.43876
484.5	-0.44038
485.0	-0.44192
485.5	-0.44234
486.0	-0.44226
486.5	-0.43896
487.0	-0.43642
487.5	-0.43344
488.0	-0.43120
488.5	-0.42924
489.0	-0.42702
489.5	-0.42562
490.0	-0.42448
490.5	-0.42302
491.0	-0.42130
491.5	-0.41920
492.0	-0.41780
492.5	-0.41684
493.0	-0.41552
493.5	-0.41402
494.0	-0.41240
494.5	-0.41042
495.0	-0.40834
495.5	-0.40620
496.0	-0.40468
496.5	-0.40264
497.0	-0.40028
497.5	-0.39826
498.0	-0.39682
498.5	-0.39558
499.0	-0.39444
499.5	-0.39300
500.0	-0.39146
500.5	-0.39004
501.0	-0.38854
501.5	-0.38690
502.0	-0.38492
502.5	-0.38220
503.0	-0.37934
503.5	-0.37770
504.0	-0.37684
504.5	-0.37580
505.0	-0.37380
505.5	-0.37106
506.0	-0.36858
506.5	-0.36622
507.0	-0.36408
507.5	-0.36184
508.0	-0.35906
508.5	-0.35708
509.0	-0.35512
509.5	-0.35306
510.0	-0.35112
510.5	-0.34876
511.0	-0.34604
511.5	-0.34340
512.0	-0.34120
512.5	-0.33912
513.0	-0.33676
513.5	-0.33374
514.0	-0.33030
514.5	-0.32690
515.0	-0.32472
515.5	-0.32248
516.0	-0.31982
516.5	-0.31718
517.0	-0.31472
517.5	-0.31262
518.0	-0.31020
518.5	-0.30734
519.0	-0.30408
519.5	-0.30120
520.0	-0.29966
520.5	-0.29810
521.0	-0.29620
521.5	-0.29422
522.0	-0.29206
522.5	-0.29016
523.0	-0.28854
523.5	-0.28706
524.0	-0.28508
524.5	-0.28220
525.0	-0.27952
525.5	-0.27730
526.0	-0.27538
526.5	-0.27362
527.0	-0.27114
527.5	-0.26912
528.0	-0.26744
528.5	-0.26592
529.0	-0.26448
529.5	-0.26230
530.0	-0.25996
530.5	-0.25802
531.0	-0.25620
531.5	-0.25396
532.0	-0.25102
532.5	-0.24852
533.0	-0.24630
533.5	-0.24394
534.0	-0.24250
534.5	-0.24128
535.0	-0.23968
535.5	-0.23838
536.0	-0.23792
536.5	-0.23728
537.0	-0.23664
537.5	-0.23618
538.0	-0.23538
538.5	-0.23390
539.0	-0.23244
539.5	-0.23158
540.0	-0.23060
540.5	-0.22966
541.0	-0.22844
541.5	-0.22716
542.0	-0.22620
542.5	-0.22546
543.0	-0.22496
543.5	-0.22386
544.0	-0.22248
544.5	-0.22160
545.0	-0.22064
545.5	-0.21956
546.0	-0.21938
546.5	-0.21986
547.0	-0.22026
547.5	-0.22000
548.0	-0.21922
548.5	-0.21846
549.0	-0.21684
549.5	-0.21500
550.0	-0.21362
550.5	-0.21330
551.0	-0.21324
551.5	-0.21300
552.0	-0.21286
552.5	-0.21282
553.0	-0.21302
553.5	-0.21360
554.0	-0.21432
554.5	-0.21442
555.0	-0.21368
555.5	-0.21324
556.0	-0.21304
556.5	-0.21304
557.0	-0.21308
557.5	-0.21426
558.0	-0.21490
558.5	-0.21612
559.0	-0.21724
559.5	-0.21768
560.0	-0.21820
560.5	-0.21848
561.0	-0.21938
561.5	-0.22014
562.0	-0.22070
562.5	-0.22144
563.0	-0.22160
563.5	-0.22260
564.0	-0.22380
564.5	-0.22498
565.0	-0.22654
565.5	-0.22816
566.0	-0.22944
566.5	-0.23004
567.0	-0.23098
567.5	-0.23202
568.0	-0.23330
568.5	-0.23456
569.0	-0.23596
569.5	-0.23786
570.0	-0.23996
570.5	-0.24146
571.0	-0.24278
571.5	-0.24464
572.0	-0.24646
572.5	-0.24832
573.0	-0.25014
573.5	-0.25234
574.0	-0.25442
574.5	-0.25652
575.0	-0.25904
575.5	-0.26146
576.0	-0.26406
576.5	-0.26650
577.0	-0.26858
577.5	-0.26992
578.0	-0.27136
578.5	-0.27298
579.0	-0.27418
579.5	-0.27596
580.0	-0.27808
580.5	-0.27976
581.0	-0.28102
581.5	-0.28258
582.0	-0.28416
582.5	-0.28506
583.0	-0.28628
583.5	-0.28838
584.0	-0.29090
584.5	-0.29290
585.0	-0.29472
585.5	-0.29648
586.0	-0.29862
586.5	-0.30058
587.0	-0.30260
587.5	-0.30480
588.0	-0.30752
588.5	-0.31042
589.0	-0.31324
589.5	-0.31634
590.0	-0.31876
590.5	-0.32072
591.0	-0.32296
591.5	-0.32516
592.0	-0.32714
592.5	-0.32946
593.0	-0.33222
593.5	-0.33526
594.0	-0.33832
594.5	-0.34206
595.0	-0.34546
595.5	-0.34810
596.0	-0.35006
596.5	-0.35168
597.0	-0.35380
597.5	-0.35664
598.0	-0.35932
598.5	-0.36160
599.0	-0.36392
599.5	-0.36656
600.0	-0.36910
600.5	-0.37132
601.0	-0.37290
601.5	-0.37458
602.0	-0.37682
602.5	-0.37924
603.0	-0.38118
603.5	-0.38340
604.0	-0.38554
604.5	-0.38718
605.0	-0.38860
605.5	-0.39048
606.0	-0.39242
606.5	-0.39420
607.0	-0.39564
607.5	-0.39716
608.0	-0.39880
608.5	-0.40004
609.0	-0.40176
609.5	-0.40290
610.0	-0.40450
610.5	-0.40650
611.0	-0.40908
611.5	-0.41136
612.0	-0.41258
612.5	-0.41406
613.0	-0.41562
613.5	-0.41682
614.0	-0.41836
614.5	-0.42004
615.0	-0.42214
615.5	-0.42368
616.0	-0.42550
616.5	-0.42700
617.0	-0.42824
617.5	-0.42900
618.0	-0.42920
618.5	-0.42960
619.0	-0.43072
619.5	-0.43212
620.0	-0.43338
620.5	-0.43466
621.0	-0.43584
621.5	-0.43658
622.0	-0.43730
622.5	-0.43840
623.0	-0.43952
623.5	-0.44010
624.0	-0.43984
624.5	-0.43942
625.0	-0.43922
625.5	-0.43910
626.0	-0.43940
626.5	-0.43950
627.0	-0.43958
627.5	-0.43972
628.0	-0.44020
628.5	-0.44010
629.0	-0.43980
629.5	-0.43972
630.0	-0.43916
630.5	-0.43864
631.0	-0.43836
631.5	-0.43926
632.0	-0.43994
632.5	-0.44086
633.0	-0.44166
633.5	-0.44206
634.0	-0.44132
634.5	-0.43932
635.0	-0.43706
635.5	-0.43490
636.0	-0.43344
636.5	-0.43228
637.0	-0.43136
637.5	-0.43060
638.0	-0.42926
638.5	-0.42806
639.0	-0.42712
639.5	-0.42582
640.0	-0.42496
640.5	-0.42392
641.0	-0.42210
641.5	-0.42062
642.0	-0.41936
642.5	-0.41836
643.0	-0.41670
643.5	-0.41490
644.0	-0.41374
644.5	-0.41290
645.0	-0.41182
645.5	-0.41028
646.0	-0.40912
646.5	-0.40736
647.0	-0.40502
647.5	-0.40288
648.0	-0.40128
648.5	-0.39870
649.0	-0.39626
649.5	-0.39412
650.0	-0.39238
650.5	-0.39046
651.0	-0.38848
651.5	-0.38644
652.0	-0.38464
652.5	-0.38282
653.0	-0.38108
653.5	-0.37926
654.0	-0.37808
654.5	-0.37670
655.0	-0.37482
655.5	-0.37304
656.0	-0.37100
656.5	-0.36900
657.0	-0.36662
657.5	-0.36412
658.0	-0.36266
658.5	-0.36042
659.0	-0.35834
659.5	-0.35616
660.0	-0.35328
660.5	-0.35094
661.0	-0.34846
661.5	-0.34590
662.0	-0.34334
662.5	-0.34076
663.0	-0.33792
663.5	-0.33522
664.0	-0.33276
664.5	-0.33114
665.0	-0.32910
665.5	-0.32646
666.0	-0.32380
666.5	-0.32052
667.0	-0.31792
667.5	-0.31576
668.0	-0.31422
668.5	-0.31200
669.0	-0.30920
669.5	-0.30712
670.0	-0.30532
670.5	-0.30364
671.0	-0.30160
671.5	-0.29870
672.0	-0.29566
672.5	-0.29282
673.0	-0.29074
673.5	-0.28886
674.0	-0.28698
674.5	-0.28466
675.0	-0.28202
675.5	-0.27962
676.0	-0.27760
676.5	-0.27554
677.0	-0.27334
677.5	-0.27116
678.0	-0.26898
678.5	-0.26668
679.0	-0.26378
679.5	-0.26162
680.0	-0.25942
680.5	-0.25698
681.0	-0.25556
681.5	-0.25360
682.0	-0.25154
682.5	-0.24962
683.0	-0.24736
683.5	-0.24510
684.0	-0.24268
684.5	-0.24010
685.0	-0.23808
685.5	-0.23594
686.0	-0.23374
686.5	-0.23206
687.0	-0.23076
687.5	-0.22950
688.0	-0.22810
688.5	-0.22634
689.0	-0.22478
689.5	-0.22344
690.0	-0.22210
690.5	-0.22026
691.0	-0.21844
691.5	-0.21622
692.0	-0.21410
692.5	-0.21252
693.0	-0.21112
693.5	-0.20950
694.0	-0.20814
694.5	-0.20664
695.0	-0.20566
695.5	-0.20518
696.0	-0.20450
696.5	-0.20388
697.0	-0.20336
697.5	-0.20330
698.0	-0.20370
698.5	-0.20384
