18
13
3
2
15
5
5
1
13
1
5
4
1
28
8
15
3
10
28
10
24
8
23
11
3
43
5
24
5
3
13
12
5
6
8
17
8
13
5
3
1
4
8
8
1
5
8
2
19
5
3
3
2
11
3
1
22
12
1
15
12
4
8
11
4
15
15
2
3
15
4
5
3
2
12
10
11
12
5
2
22
0
6
1
6
5
22
10
6
10
5
4
5
10
12
14
0
0
25
