31
17
6
17
20
10
7
15
15
6
9
5
30
36
23
18
13
38
38
34
33
31
35
15
46
48
29
29
8
17
26
17
11
15
26
26
22
18
8
5
6
13
17
10
6
13
11
22
25
8
7
6
13
15
5
23
35
13
16
27
17
13
20
16
19
30
18
6
19
20
9
8
5
14
22
22
24
18
7
24
22
7
7
7
11
27
33
17
17
15
9
9
15
22
26
15
1
25
