MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.21	0.055	0.055	2.1	NAN	
0.1	0.12	0.06	0.06	1.2	NAN	
0.201	0.045	0.1	0.1	0.45	NAN	
0.301	0.075	0.105	0.105	0.75	NAN	
0.401	0.09	0.1	0.1	0.9	NAN	
0.501	0.12	0.12	0.12	1.2	NAN	
0.601	0.15	0.115	0.115	1.5	NAN	
0.701	0.165	0.195	0.195	1.65	NAN	
0.801	0.195	0.185	0.185	1.95	NAN	
0.901	0.225	0.205	0.205	2.25	NAN	
1.001	0.255	0.21	0.21	2.55	NAN	
1.101	0.285	0.255	0.255	2.85	NAN	
1.201	0.315	0.275	0.275	3.15	NAN	
1.301	0.33	0.355	0.355	3.3	NAN	
1.401	0.36	0.465	0.465	3.6	NAN	
1.501	0.39	0.62	0.62	3.9	NAN	
1.601	0.42	0.81	0.81	4.2	NAN	
1.701	0.435	1.04	1.04	4.35	NAN	
1.801	0.45	1.335	1.335	4.5	NAN	
1.901	0.48	1.74	1.74	4.8	NAN	
2.001	0.51	2.1	2.1	5.1	NAN	
2.101	0.54	2.345	2.345	5.4	NAN	
2.201	0.57	2.21	2.21	5.7	NAN	
2.301	0.585	1.675	1.675	5.85	NAN	
2.401	0.615	1.23	1.23	6.15	NAN	
2.501	0.645	0.845	0.845	6.45	NAN	
2.601	0.675	0.59	0.59	6.75	NAN	
2.701	0.705	0.48	0.48	7.05	NAN	
2.801	0.72	0.485	0.485	7.2	NAN	
2.901	0.75	0.525	0.525	7.5	NAN	
3.001	0.78	0.665	0.665	7.8	NAN	
3.101	0.795	0.935	0.935	7.95	NAN	
3.201	0.825	1.17	1.17	8.25	NAN	
3.301	0.855	1.52	1.52	8.55	NAN	
3.401	0.87	1.915	1.915	8.7	NAN	
3.501	0.9	2.31	2.31	9	NAN	
3.601	0.93	2.86	2.86	9.3	NAN	
3.701	0.96	3.505	3.505	9.6	NAN	
3.801	0.99	4.17	4.17	9.9	NAN	
3.901	1.005	4.815	4.815	10.05	NAN	
4.001	1.035	5.02	5.02	10.35	NAN	
4.101	1.065	4.38	4.38	10.65	NAN	
4.201	1.095	3.28	3.28	10.95	NAN	
4.301	1.11	2.215	2.215	11.1	NAN	
4.401	1.125	1.385	1.385	11.25	NAN	
4.501	1.155	0.88	0.88	11.55	NAN	
4.601	1.185	0.76	0.76	11.85	NAN	
4.701	1.215	0.675	0.675	12.15	NAN	
4.801	1.245	0.855	0.855	12.45	NAN	
4.901	1.26	1.075	1.075	12.6	NAN	
5.001	1.29	1.43	1.43	12.9	NAN	
5.101	1.32	1.93	1.93	13.2	NAN	
5.201	1.35	2.43	2.43	13.5	NAN	
5.301	1.365	3.07	3.07	13.65	NAN	
5.401	1.395	3.865	3.865	13.95	NAN	
5.501	1.425	4.705	4.705	14.25	NAN	
5.601	1.455	5.76	5.76	14.55	NAN	
5.701	1.47	6.67	6.67	14.7	NAN	
5.801	1.5	7.47	7.47	15	NAN	
5.901	1.515	7.7	7.7	15.15	NAN	
6.001	1.545	6.895	6.895	15.45	NAN	
6.101	1.575	5.37	5.37	15.75	NAN	
6.201	1.605	3.875	3.875	16.05	NAN	
6.301	1.635	2.505	2.505	16.35	NAN	
6.401	1.65	1.6	1.6	16.5	NAN	
6.501	1.68	1.205	1.205	16.8	NAN	
6.601	1.71	1.07	1.07	17.1	NAN	
6.701	1.74	1.18	1.18	17.4	NAN	
6.801	1.77	1.495	1.495	17.7	NAN	
6.901	1.785	2.01	2.01	17.85	NAN	
7.001	1.8	2.515	2.515	18	NAN	
7.101	1.83	3.235	3.235	18.3	NAN	
7.201	1.86	4.12	4.12	18.6	NAN	
7.301	1.89	5.17	5.17	18.9	NAN	
7.401	1.905	6.305	6.305	19.05	NAN	
7.501	1.935	7.565	7.565	19.35	NAN	
7.601	1.965	8.84	8.84	19.65	NAN	
7.701	1.995	9.93	9.93	19.95	NAN	
7.801	2.01	10.245	10.245	20.1	NAN	
7.901	2.04	10.06	10.06	20.4	NAN	
8.001	2.07	8.555	8.555	20.7	NAN	
8.101	2.1	6.94	6.94	21	NAN	
8.201	2.13	5.065	5.065	21.3	NAN	
8.301	2.13	3.59	3.59	21.3	NAN	
8.401	2.16	2.67	2.67	21.6	NAN	
8.501	2.19	2.06	2.06	21.9	NAN	
8.601	2.22	1.995	1.995	22.2	NAN	
8.701	2.25	2.16	2.16	22.5	NAN	
8.801	2.265	2.49	2.49	22.65	NAN	
8.901	2.295	3.17	3.17	22.95	NAN	
9.001	2.325	3.965	3.965	23.25	NAN	
9.101	2.355	4.945	4.945	23.55	NAN	
9.201	2.37	6.13	6.13	23.7	NAN	
9.301	2.4	7.395	7.395	24	NAN	
9.401	2.43	8.98	8.98	24.3	NAN	
9.501	2.46	10.245	10.245	24.6	NAN	
9.601	2.475	10.245	10.245	24.75	NAN	
9.701	2.505	10.245	10.245	25.05	NAN	
9.801	2.52	10.245	10.245	25.2	NAN	
9.901	2.55	10.245	10.245	25.5	NAN	
10.001	2.58	10.245	10.245	25.8	NAN	
10.101	2.61	9.055	9.055	26.1	NAN	
10.201	2.625	7.21	7.21	26.25	NAN	
10.301	2.655	5.615	5.615	26.55	NAN	
10.401	2.685	4.56	4.56	26.85	NAN	
10.501	2.715	3.865	3.865	27.15	NAN	
10.601	2.745	3.655	3.655	27.45	NAN	
10.701	2.76	3.74	3.74	27.6	NAN	
10.801	2.79	4.065	4.065	27.9	NAN	
10.901	2.805	4.87	4.87	28.05	NAN	
11.001	2.835	5.74	5.74	28.35	NAN	
11.101	2.865	6.98	6.98	28.65	NAN	
11.201	2.88	8.44	8.44	28.8	NAN	
11.301	2.91	10.085	10.085	29.1	NAN	
11.401	2.94	10.245	10.245	29.4	NAN	
11.501	2.97	10.245	10.245	29.7	NAN	
11.601	2.985	10.245	10.245	29.85	NAN	
11.701	3.015	10.245	10.245	30.15	NAN	
11.801	3.045	10.245	10.245	30.45	NAN	
11.901	3.075	10.245	10.245	30.75	NAN	
12.001	3.105	10.245	10.245	31.05	NAN	
