0
1.8
3.1
3.5
3.7
5.2
5.7
6.3
6.4
7.8
7.9
8.4
8.8
9.0
11.8
12.7
14.2
14.5
15.5
18.4
19.4
21.8
22.7
25.0
26.2
26.5
30.8
31.3
33.7
34.3
34.6
36.0
37.3
37.8
38.4
39.3
41.0
41.9
43.2
43.8
44.1
44.3
44.7
45.6
46.5
46.6
47.1
48.0
48.3
50.2
50.8
51.1
51.5
51.7
52.9
53.2
53.4
55.6
56.9
57.0
58.5
59.8
60.2
61.1
62.3
62.7
64.2
65.8
66.1
66.4
68.0
68.4
68.9
69.3
69.5
70.7
71.8
72.9
74.2
74.8
75.0
77.2
77.3
77.9
78.1
78.7
79.2
81.5
82.6
83.2
84.3
84.8
85.2
85.7
86.8
88.0
89.4
89.5
89.6
92.1
