MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.3	-0.05	-0.05	3	NAN	
0.1	0.24	-0.05	-0.05	2.4	NAN	
0.201	0.06	-0.03	-0.03	0.6	NAN	
0.301	0.06	-0.01	-0.01	0.6	NAN	
0.401	0.09	-0.03	-0.03	0.9	NAN	
0.501	0.12	-0.03	-0.03	1.2	NAN	
0.601	0.15	-0.045	-0.045	1.5	NAN	
0.701	0.165	-0.035	-0.035	1.65	NAN	
0.801	0.195	-0.025	-0.025	1.95	NAN	
0.901	0.225	-0.03	-0.03	2.25	NAN	
1.001	0.255	-0.03	-0.03	2.55	NAN	
1.101	0.285	-0.03	-0.03	2.85	NAN	
1.201	0.3	-0.02	-0.02	3	NAN	
1.301	0.33	-0.02	-0.02	3.3	NAN	
1.401	0.36	-0.025	-0.025	3.6	NAN	
1.501	0.39	-0.025	-0.025	3.9	NAN	
1.601	0.405	0.01	0.01	4.05	NAN	
1.701	0.435	0.05	0.05	4.35	NAN	
1.801	0.45	0.05	0.05	4.5	NAN	
1.901	0.48	0.05	0.05	4.8	NAN	
2.001	0.51	0.16	0.16	5.1	NAN	
2.101	0.54	0.205	0.205	5.4	NAN	
2.201	0.57	0.185	0.185	5.7	NAN	
2.301	0.585	0.195	0.195	5.85	NAN	
2.401	0.615	0.13	0.13	6.15	NAN	
2.501	0.645	0.06	0.06	6.45	NAN	
2.601	0.675	0.01	0.01	6.75	NAN	
2.701	0.705	0.005	0.005	7.05	NAN	
2.801	0.72	-0.02	-0.02	7.2	NAN	
2.901	0.735	-0.015	-0.015	7.35	NAN	
3.001	0.765	0.005	0.005	7.65	NAN	
3.101	0.795	0.01	0.01	7.95	NAN	
3.201	0.825	0.03	0.03	8.25	NAN	
3.301	0.84	0.07	0.07	8.4	NAN	
3.401	0.87	0.115	0.115	8.7	NAN	
3.501	0.9	0.195	0.195	9	NAN	
3.601	0.93	0.28	0.28	9.3	NAN	
3.701	0.96	0.4	0.4	9.6	NAN	
3.801	0.975	0.525	0.525	9.75	NAN	
3.901	1.005	0.65	0.65	10.05	NAN	
4.001	1.035	0.75	0.75	10.35	NAN	
4.101	1.065	0.725	0.725	10.65	NAN	
4.201	1.095	0.67	0.67	10.95	NAN	
4.301	1.11	0.34	0.34	11.1	NAN	
4.401	1.125	0.2	0.2	11.25	NAN	
4.501	1.155	0.105	0.105	11.55	NAN	
4.601	1.185	0.045	0.045	11.85	NAN	
4.701	1.215	0.03	0.03	12.15	NAN	
4.801	1.23	0.03	0.03	12.3	NAN	
4.901	1.26	0.015	0.015	12.6	NAN	
5.001	1.29	0.055	0.055	12.9	NAN	
5.101	1.32	0.145	0.145	13.2	NAN	
5.201	1.35	0.195	0.195	13.5	NAN	
5.301	1.365	0.325	0.325	13.65	NAN	
5.401	1.395	0.475	0.475	13.95	NAN	
5.501	1.425	0.61	0.61	14.25	NAN	
5.601	1.44	0.79	0.79	14.4	NAN	
5.701	1.47	1.115	1.115	14.7	NAN	
5.801	1.485	1.11	1.11	14.85	NAN	
5.901	1.515	1.215	1.215	15.15	NAN	
6.001	1.545	1.22	1.22	15.45	NAN	
6.101	1.575	1.01	1.01	15.75	NAN	
6.201	1.605	0.715	0.715	16.05	NAN	
6.301	1.62	0.505	0.505	16.2	NAN	
6.401	1.65	0.275	0.275	16.5	NAN	
6.501	1.68	0.15	0.15	16.8	NAN	
6.601	1.71	0.125	0.125	17.1	NAN	
6.701	1.74	0.085	0.085	17.4	NAN	
6.801	1.755	0.21	0.21	17.55	NAN	
6.901	1.77	0.165	0.165	17.7	NAN	
7.001	1.8	0.415	0.415	18	NAN	
7.101	1.83	0.395	0.395	18.3	NAN	
7.201	1.86	0.53	0.53	18.6	NAN	
7.301	1.89	0.67	0.67	18.9	NAN	
7.401	1.905	0.89	0.89	19.05	NAN	
7.501	1.935	1.08	1.08	19.35	NAN	
7.601	1.965	1.365	1.365	19.65	NAN	
7.701	1.995	1.54	1.54	19.95	NAN	
7.801	2.01	1.69	1.69	20.1	NAN	
7.901	2.04	1.68	1.68	20.4	NAN	
8.001	2.07	1.55	1.55	20.7	NAN	
8.101	2.1	1.375	1.375	21	NAN	
8.201	2.115	0.955	0.955	21.15	NAN	
8.301	2.13	0.68	0.68	21.3	NAN	
8.401	2.16	0.485	0.485	21.6	NAN	
8.501	2.19	0.355	0.355	21.9	NAN	
8.601	2.22	0.32	0.32	22.2	NAN	
8.701	2.25	0.295	0.295	22.5	NAN	
8.801	2.265	0.355	0.355	22.65	NAN	
8.901	2.295	0.435	0.435	22.95	NAN	
9.001	2.325	0.555	0.555	23.25	NAN	
9.101	2.355	0.7	0.7	23.55	NAN	
9.201	2.37	0.89	0.89	23.7	NAN	
9.301	2.4	1.11	1.11	24	NAN	
9.401	2.43	1.46	1.46	24.3	NAN	
9.501	2.445	1.62	1.62	24.45	NAN	
9.601	2.475	1.88	1.88	24.75	NAN	
9.701	2.49	2.075	2.075	24.9	NAN	
9.801	2.52	2.18	2.18	25.2	NAN	
9.901	2.55	2.1	2.1	25.5	NAN	
10.001	2.58	1.88	1.88	25.8	NAN	
10.101	2.61	1.62	1.62	26.1	NAN	
10.201	2.625	1.32	1.32	26.25	NAN	
10.301	2.655	1.035	1.035	26.55	NAN	
10.401	2.685	0.855	0.855	26.85	NAN	
10.501	2.715	0.71	0.71	27.15	NAN	
10.601	2.745	0.67	0.67	27.45	NAN	
10.701	2.745	0.65	0.65	27.45	NAN	
10.801	2.775	0.69	0.69	27.75	NAN	
10.901	2.805	0.775	0.775	28.05	NAN	
11.001	2.835	0.905	0.905	28.35	NAN	
11.101	2.865	1.085	1.085	28.65	NAN	
11.201	2.88	1.305	1.305	28.8	NAN	
11.301	2.91	1.565	1.565	29.1	NAN	
11.401	2.94	1.86	1.86	29.4	NAN	
11.501	2.97	2.15	2.15	29.7	NAN	
11.601	2.985	2.405	2.405	29.85	NAN	
11.701	3.015	2.56	2.56	30.15	NAN	
11.801	3.045	2.615	2.615	30.45	NAN	
11.901	3.075	2.53	2.53	30.75	NAN	
12.001	3.09	2.345	2.345	30.9	NAN	
12.101	3.105	2.095	2.095	31.05	NAN	
12.201	3.135	1.83	1.83	31.35	NAN	
12.301	3.165	1.58	1.58	31.65	NAN	
12.401	3.195	1.44	1.44	31.95	NAN	
12.501	3.195	1.475	1.475	31.95	NAN	
12.601	3.195	1.47	1.47	31.95	NAN	
12.701	3.195	1.47	1.47	31.95	NAN	
12.801	3.195	1.465	1.465	31.95	NAN	
12.901	3.195	1.46	1.46	31.95	NAN	
13.001	3.195	1.455	1.455	31.95	NAN	
13.101	3.195	1.46	1.46	31.95	NAN	
13.201	3.195	1.455	1.455	31.95	NAN	
13.301	3.195	1.455	1.455	31.95	NAN	
