MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
10.7	2.745	1.54	1.54	27.45	NAN	
10.8	2.775	1.685	1.685	27.75	NAN	
10.9	2.79	1.955	1.955	27.9	NAN	
11	2.82	2.245	2.245	28.2	NAN	
11.1	2.85	2.82	2.82	28.5	NAN	
11.2	2.88	3.305	3.305	28.8	NAN	
11.3	2.895	3.985	3.985	28.95	NAN	
11.4	2.925	4.745	4.745	29.25	NAN	
11.5	2.955	5.52	5.52	29.55	NAN	
11.6	2.985	6.3	6.3	29.85	NAN	
11.7	3.015	6.865	6.865	30.15	NAN	
11.8	3.03	6.82	6.82	30.3	NAN	
11.9	3.06	6.525	6.525	30.6	NAN	
12	3.075	6.03	6.03	30.75	NAN	
12.1	3.105	5.095	5.095	31.05	NAN	
12.2	3.135	4.34	4.34	31.35	NAN	
12.3	3.15	3.62	3.62	31.5	NAN	
12.4	3.18	3.07	3.07	31.8	NAN	
12.5	3.195	3.175	3.175	31.95	NAN	
12.6	3.195	3.12	3.12	31.95	NAN	
12.7	3.195	3.115	3.115	31.95	NAN	
12.8	3.195	3.17	3.17	31.95	NAN	
12.9	3.195	3.11	3.11	31.95	NAN	
13	3.195	3.105	3.105	31.95	NAN	
13.1	3.195	3.105	3.105	31.95	NAN	
13.2	3.195	3.05	3.05	31.95	NAN	
13.3	3.195	3.055	3.055	31.95	NAN	
13.4	3.195	3.055	3.055	31.95	NAN	
13.5	3.195	3.045	3.045	31.95	NAN	
13.6	3.195	3.05	3.05	31.95	NAN	
13.7	3.195	3.095	3.095	31.95	NAN	
13.8	3.195	3.095	3.095	31.95	NAN	
13.9	3.195	3.09	3.09	31.95	NAN	
